run	V(vref)
1.499000000000000e+03	1.207193e+00
1.500000000000000e+03	1.202939e+00
1.501000000000000e+03	1.199133e+00
1.502000000000000e+03	1.235569e+00
1.503000000000000e+03	1.189720e+00
1.504000000000000e+03	1.190777e+00
1.505000000000000e+03	1.205960e+00
1.506000000000000e+03	1.201702e+00
1.507000000000000e+03	1.192601e+00
1.508000000000000e+03	1.173833e+00
1.509000000000000e+03	1.178369e+00
1.510000000000000e+03	1.231572e+00
1.511000000000000e+03	1.230164e+00
1.512000000000000e+03	1.227473e+00
1.513000000000000e+03	1.214265e+00
1.514000000000000e+03	1.232106e+00
1.515000000000000e+03	1.230838e+00
1.516000000000000e+03	1.194845e+00
1.517000000000000e+03	1.200050e+00
1.518000000000000e+03	1.193861e+00
1.519000000000000e+03	1.219927e+00
1.520000000000000e+03	1.173766e+00
1.521000000000000e+03	1.209337e+00
1.522000000000000e+03	1.195581e+00
1.523000000000000e+03	1.174619e+00
1.524000000000000e+03	1.227351e+00
1.525000000000000e+03	1.186937e+00
1.526000000000000e+03	1.172870e+00
1.527000000000000e+03	1.203864e+00
1.528000000000000e+03	1.226920e+00
1.529000000000000e+03	1.181749e+00
1.530000000000000e+03	1.220252e+00
1.531000000000000e+03	1.182059e+00
1.532000000000000e+03	1.206623e+00
1.533000000000000e+03	1.215343e+00
1.534000000000000e+03	1.209703e+00
1.535000000000000e+03	1.197669e+00
1.536000000000000e+03	1.191948e+00
1.537000000000000e+03	1.238664e+00
1.538000000000000e+03	1.198215e+00
1.539000000000000e+03	1.216864e+00
1.540000000000000e+03	1.216152e+00
1.541000000000000e+03	1.193811e+00
1.542000000000000e+03	1.232403e+00
1.543000000000000e+03	1.199793e+00
1.544000000000000e+03	1.212511e+00
1.545000000000000e+03	1.174796e+00
1.546000000000000e+03	1.224914e+00
1.547000000000000e+03	1.194799e+00
1.548000000000000e+03	1.185896e+00
1.549000000000000e+03	1.197444e+00
1.550000000000000e+03	1.202061e+00
1.551000000000000e+03	1.210617e+00
1.552000000000000e+03	1.225426e+00
1.553000000000000e+03	1.224815e+00
1.554000000000000e+03	1.202399e+00
1.555000000000000e+03	1.205562e+00
1.556000000000000e+03	1.212903e+00
1.557000000000000e+03	1.208898e+00
1.558000000000000e+03	1.220320e+00
1.559000000000000e+03	1.213815e+00
1.560000000000000e+03	1.200396e+00
1.561000000000000e+03	1.201366e+00
1.562000000000000e+03	1.219082e+00
1.563000000000000e+03	1.198100e+00
1.564000000000000e+03	1.196338e+00
1.565000000000000e+03	1.183042e+00
1.566000000000000e+03	1.242626e+00
1.567000000000000e+03	1.210679e+00
1.568000000000000e+03	1.248172e+00
1.569000000000000e+03	1.215108e+00
1.570000000000000e+03	1.238374e+00
1.571000000000000e+03	1.208025e+00
1.572000000000000e+03	1.193699e+00
1.573000000000000e+03	1.205316e+00
1.574000000000000e+03	1.215918e+00
1.575000000000000e+03	1.263129e+00
1.576000000000000e+03	1.206759e+00
1.577000000000000e+03	1.196197e+00
1.578000000000000e+03	1.194329e+00
1.579000000000000e+03	1.202690e+00
1.580000000000000e+03	1.237767e+00
1.581000000000000e+03	1.194658e+00
1.582000000000000e+03	1.203811e+00
1.583000000000000e+03	1.211764e+00
1.584000000000000e+03	1.229174e+00
1.585000000000000e+03	1.204235e+00
1.586000000000000e+03	1.202000e+00
1.587000000000000e+03	1.200645e+00
1.588000000000000e+03	1.207832e+00
1.589000000000000e+03	1.207891e+00
1.590000000000000e+03	1.192493e+00
1.591000000000000e+03	1.193182e+00
1.592000000000000e+03	1.219097e+00
1.593000000000000e+03	1.188947e+00
1.594000000000000e+03	1.238256e+00
1.595000000000000e+03	1.207453e+00
1.596000000000000e+03	1.199821e+00
1.597000000000000e+03	1.176119e+00
1.598000000000000e+03	1.185314e+00
1.599000000000000e+03	1.221614e+00
1.600000000000000e+03	1.195448e+00
1.601000000000000e+03	1.241774e+00
1.602000000000000e+03	1.197468e+00
1.603000000000000e+03	1.212423e+00
1.604000000000000e+03	1.228882e+00
1.605000000000000e+03	1.194799e+00
1.606000000000000e+03	1.228868e+00
1.607000000000000e+03	1.207579e+00
1.608000000000000e+03	1.190264e+00
1.609000000000000e+03	1.177972e+00
1.610000000000000e+03	1.227270e+00
1.611000000000000e+03	1.249862e+00
1.612000000000000e+03	1.209623e+00
1.613000000000000e+03	1.177239e+00
1.614000000000000e+03	1.219481e+00
1.615000000000000e+03	1.229453e+00
1.616000000000000e+03	1.235100e+00
1.617000000000000e+03	1.250481e+00
1.618000000000000e+03	1.212194e+00
1.619000000000000e+03	1.231139e+00
1.620000000000000e+03	1.169521e+00
1.621000000000000e+03	1.239090e+00
1.622000000000000e+03	1.198876e+00
1.623000000000000e+03	1.205353e+00
1.624000000000000e+03	1.173944e+00
1.625000000000000e+03	1.198064e+00
1.626000000000000e+03	1.180817e+00
1.627000000000000e+03	1.234956e+00
1.628000000000000e+03	1.180722e+00
1.629000000000000e+03	1.187068e+00
1.630000000000000e+03	1.195057e+00
1.631000000000000e+03	1.211773e+00
1.632000000000000e+03	1.205006e+00
1.633000000000000e+03	1.209149e+00
1.634000000000000e+03	1.185754e+00
1.635000000000000e+03	1.199031e+00
1.636000000000000e+03	1.208119e+00
1.637000000000000e+03	1.195064e+00
1.638000000000000e+03	1.209026e+00
1.639000000000000e+03	1.200553e+00
1.640000000000000e+03	1.168084e+00
1.641000000000000e+03	1.197638e+00
1.642000000000000e+03	1.179156e+00
1.643000000000000e+03	1.219606e+00
1.644000000000000e+03	1.229156e+00
1.645000000000000e+03	1.204850e+00
1.646000000000000e+03	1.265275e+00
1.647000000000000e+03	1.207356e+00
1.648000000000000e+03	1.203857e+00
1.649000000000000e+03	1.186541e+00
1.650000000000000e+03	1.226384e+00
1.651000000000000e+03	1.249001e+00
1.652000000000000e+03	1.216690e+00
1.653000000000000e+03	1.191966e+00
1.654000000000000e+03	1.206006e+00
1.655000000000000e+03	1.230192e+00
1.656000000000000e+03	1.178735e+00
1.657000000000000e+03	1.238780e+00
1.658000000000000e+03	1.220902e+00
1.659000000000000e+03	1.203794e+00
1.660000000000000e+03	1.228042e+00
1.661000000000000e+03	1.179183e+00
1.662000000000000e+03	1.217943e+00
1.663000000000000e+03	1.221832e+00
1.664000000000000e+03	1.215815e+00
1.665000000000000e+03	1.156785e+00
1.666000000000000e+03	1.221782e+00
1.667000000000000e+03	1.195275e+00
1.668000000000000e+03	1.211101e+00
1.669000000000000e+03	1.221280e+00
1.670000000000000e+03	1.202637e+00
1.671000000000000e+03	1.190601e+00
1.672000000000000e+03	1.232540e+00
1.673000000000000e+03	1.198582e+00
1.674000000000000e+03	1.178777e+00
1.675000000000000e+03	1.200825e+00
1.676000000000000e+03	1.251235e+00
1.677000000000000e+03	1.221150e+00
1.678000000000000e+03	1.236229e+00
1.679000000000000e+03	1.195579e+00
1.680000000000000e+03	1.179381e+00
1.681000000000000e+03	1.185376e+00
1.682000000000000e+03	1.238573e+00
1.683000000000000e+03	1.180629e+00
1.684000000000000e+03	1.195234e+00
1.685000000000000e+03	1.220626e+00
1.686000000000000e+03	1.213946e+00
1.687000000000000e+03	1.194378e+00
1.688000000000000e+03	1.244454e+00
1.689000000000000e+03	1.228799e+00
1.690000000000000e+03	1.191029e+00
1.691000000000000e+03	1.233255e+00
1.692000000000000e+03	1.212590e+00
1.693000000000000e+03	1.205681e+00
1.694000000000000e+03	1.200685e+00
1.695000000000000e+03	1.229460e+00
1.696000000000000e+03	1.178997e+00
1.697000000000000e+03	1.178855e+00
1.698000000000000e+03	1.203155e+00
1.699000000000000e+03	1.224358e+00
1.700000000000000e+03	1.211598e+00
1.701000000000000e+03	1.188077e+00
1.702000000000000e+03	1.178974e+00
1.703000000000000e+03	1.201465e+00
1.704000000000000e+03	1.209906e+00
1.705000000000000e+03	1.188325e+00
1.706000000000000e+03	1.177508e+00
1.707000000000000e+03	1.246650e+00
1.708000000000000e+03	1.187419e+00
1.709000000000000e+03	1.206347e+00
1.710000000000000e+03	1.221415e+00
1.711000000000000e+03	1.219709e+00
1.712000000000000e+03	1.196486e+00
1.713000000000000e+03	1.212828e+00
1.714000000000000e+03	1.211144e+00
1.715000000000000e+03	1.208583e+00
1.716000000000000e+03	1.220641e+00
1.717000000000000e+03	1.243254e+00
1.718000000000000e+03	1.209979e+00
1.719000000000000e+03	1.234277e+00
1.720000000000000e+03	1.212612e+00
1.721000000000000e+03	1.205291e+00
1.722000000000000e+03	1.224989e+00
1.723000000000000e+03	1.206172e+00
1.724000000000000e+03	1.163397e+00
1.725000000000000e+03	1.189540e+00
1.726000000000000e+03	1.227848e+00
1.727000000000000e+03	1.210433e+00
1.728000000000000e+03	1.174975e+00
1.729000000000000e+03	1.182083e+00
1.730000000000000e+03	1.218350e+00
1.731000000000000e+03	1.189681e+00
1.732000000000000e+03	1.244114e+00
1.733000000000000e+03	1.176511e+00
1.734000000000000e+03	1.221023e+00
1.735000000000000e+03	1.231800e+00
1.736000000000000e+03	1.195737e+00
1.737000000000000e+03	1.227650e+00
1.738000000000000e+03	1.209681e+00
1.739000000000000e+03	1.182882e+00
1.740000000000000e+03	1.206032e+00
1.741000000000000e+03	1.175819e+00
1.742000000000000e+03	1.213222e+00
1.743000000000000e+03	1.225132e+00
1.744000000000000e+03	1.186796e+00
1.745000000000000e+03	1.183476e+00
1.746000000000000e+03	1.215958e+00
1.747000000000000e+03	1.222906e+00
1.748000000000000e+03	1.208766e+00
1.749000000000000e+03	1.200218e+00
1.750000000000000e+03	1.211378e+00
1.751000000000000e+03	1.190958e+00
1.752000000000000e+03	1.200511e+00
1.753000000000000e+03	1.223539e+00
1.754000000000000e+03	1.219872e+00
1.755000000000000e+03	1.215315e+00
1.756000000000000e+03	1.193172e+00
1.757000000000000e+03	1.231361e+00
1.758000000000000e+03	1.226903e+00
1.759000000000000e+03	1.210530e+00
1.760000000000000e+03	1.249045e+00
1.761000000000000e+03	1.239874e+00
1.762000000000000e+03	1.232867e+00
1.763000000000000e+03	1.183833e+00
1.764000000000000e+03	1.190447e+00
1.765000000000000e+03	1.193709e+00
1.766000000000000e+03	1.207400e+00
1.767000000000000e+03	1.211417e+00
1.768000000000000e+03	1.173157e+00
1.769000000000000e+03	1.184204e+00
1.770000000000000e+03	1.180189e+00
1.771000000000000e+03	1.224250e+00
1.772000000000000e+03	1.175255e+00
1.773000000000000e+03	1.188121e+00
1.774000000000000e+03	1.208899e+00
1.775000000000000e+03	1.213548e+00
1.776000000000000e+03	1.179236e+00
1.777000000000000e+03	1.253635e+00
1.778000000000000e+03	1.194829e+00
1.779000000000000e+03	1.221452e+00
1.780000000000000e+03	1.189113e+00
1.781000000000000e+03	1.214767e+00
1.782000000000000e+03	1.211123e+00
1.783000000000000e+03	1.223456e+00
1.784000000000000e+03	1.191515e+00
1.785000000000000e+03	1.174733e+00
1.786000000000000e+03	1.245716e+00
1.787000000000000e+03	1.211110e+00
1.788000000000000e+03	1.158159e+00
1.789000000000000e+03	1.224651e+00
1.790000000000000e+03	1.235544e+00
1.791000000000000e+03	1.207213e+00
1.792000000000000e+03	1.199705e+00
1.793000000000000e+03	1.244694e+00
1.794000000000000e+03	1.196554e+00
1.795000000000000e+03	1.203230e+00
1.796000000000000e+03	1.197997e+00
1.797000000000000e+03	1.257962e+00
1.798000000000000e+03	1.227060e+00
1.799000000000000e+03	1.186331e+00
1.800000000000000e+03	1.209026e+00
1.801000000000000e+03	1.185452e+00
1.802000000000000e+03	1.215978e+00
1.803000000000000e+03	1.208063e+00
1.804000000000000e+03	1.209141e+00
1.805000000000000e+03	1.201144e+00
1.806000000000000e+03	1.222271e+00
1.807000000000000e+03	1.185169e+00
1.808000000000000e+03	1.200743e+00
1.809000000000000e+03	1.218214e+00
1.810000000000000e+03	1.208930e+00
1.811000000000000e+03	1.243294e+00
1.812000000000000e+03	1.185289e+00
1.813000000000000e+03	1.234161e+00
1.814000000000000e+03	1.203805e+00
1.815000000000000e+03	1.190049e+00
1.816000000000000e+03	1.213127e+00
1.817000000000000e+03	1.187744e+00
1.818000000000000e+03	1.170652e+00
1.819000000000000e+03	1.191900e+00
1.820000000000000e+03	1.186735e+00
1.821000000000000e+03	1.202633e+00
1.822000000000000e+03	1.220992e+00
1.823000000000000e+03	1.193386e+00
1.824000000000000e+03	1.243006e+00
1.825000000000000e+03	1.211600e+00
1.826000000000000e+03	1.194840e+00
1.827000000000000e+03	1.182000e+00
1.828000000000000e+03	1.183232e+00
1.829000000000000e+03	1.208414e+00
1.830000000000000e+03	1.198461e+00
1.831000000000000e+03	1.174622e+00
1.832000000000000e+03	1.202662e+00
1.833000000000000e+03	1.221153e+00
1.834000000000000e+03	1.224133e+00
1.835000000000000e+03	1.199322e+00
1.836000000000000e+03	1.180002e+00
1.837000000000000e+03	1.206571e+00
1.838000000000000e+03	1.196638e+00
1.839000000000000e+03	1.183608e+00
1.840000000000000e+03	1.210786e+00
1.841000000000000e+03	1.205263e+00
1.842000000000000e+03	1.210720e+00
1.843000000000000e+03	1.221782e+00
1.844000000000000e+03	1.179782e+00
1.845000000000000e+03	1.190804e+00
1.846000000000000e+03	1.181677e+00
1.847000000000000e+03	1.207808e+00
1.848000000000000e+03	1.203641e+00
1.849000000000000e+03	1.226169e+00
1.850000000000000e+03	1.222844e+00
1.851000000000000e+03	1.228858e+00
1.852000000000000e+03	1.200739e+00
1.853000000000000e+03	1.202372e+00
1.854000000000000e+03	1.201549e+00
1.855000000000000e+03	1.197488e+00
1.856000000000000e+03	1.195406e+00
1.857000000000000e+03	1.215437e+00
1.858000000000000e+03	1.195759e+00
1.859000000000000e+03	1.207096e+00
1.860000000000000e+03	1.212648e+00
1.861000000000000e+03	1.200500e+00
1.862000000000000e+03	1.208388e+00
1.863000000000000e+03	1.178396e+00
1.864000000000000e+03	1.244235e+00
1.865000000000000e+03	1.182391e+00
1.866000000000000e+03	1.194127e+00
1.867000000000000e+03	1.222460e+00
1.868000000000000e+03	1.227880e+00
1.869000000000000e+03	1.214728e+00
1.870000000000000e+03	1.221448e+00
1.871000000000000e+03	1.206940e+00
1.872000000000000e+03	1.217666e+00
1.873000000000000e+03	1.180756e+00
1.874000000000000e+03	1.212388e+00
1.875000000000000e+03	1.224457e+00
1.876000000000000e+03	1.200161e+00
1.877000000000000e+03	1.243192e+00
1.878000000000000e+03	1.208289e+00
1.879000000000000e+03	1.228676e+00
1.880000000000000e+03	1.210524e+00
1.881000000000000e+03	1.234965e+00
1.882000000000000e+03	1.165120e+00
1.883000000000000e+03	1.203439e+00
1.884000000000000e+03	1.181392e+00
1.885000000000000e+03	1.210488e+00
1.886000000000000e+03	1.193625e+00
1.887000000000000e+03	1.192056e+00
1.888000000000000e+03	1.224184e+00
1.889000000000000e+03	1.180040e+00
1.890000000000000e+03	1.220017e+00
1.891000000000000e+03	1.213640e+00
1.892000000000000e+03	1.205457e+00
1.893000000000000e+03	1.219787e+00
1.894000000000000e+03	1.207487e+00
1.895000000000000e+03	1.196695e+00
1.896000000000000e+03	1.177448e+00
1.897000000000000e+03	1.219105e+00
1.898000000000000e+03	1.188738e+00
1.899000000000000e+03	1.226893e+00
1.900000000000000e+03	1.197777e+00
1.901000000000000e+03	1.191321e+00
1.902000000000000e+03	1.221310e+00
1.903000000000000e+03	1.211133e+00
1.904000000000000e+03	1.216752e+00
1.905000000000000e+03	1.178049e+00
1.906000000000000e+03	1.188453e+00
1.907000000000000e+03	1.231253e+00
1.908000000000000e+03	1.185250e+00
1.909000000000000e+03	1.235320e+00
1.910000000000000e+03	1.226645e+00
1.911000000000000e+03	1.249383e+00
1.912000000000000e+03	1.241032e+00
1.913000000000000e+03	1.195314e+00
1.914000000000000e+03	1.196957e+00
1.915000000000000e+03	1.204662e+00
1.916000000000000e+03	1.198192e+00
1.917000000000000e+03	1.190014e+00
1.918000000000000e+03	1.213461e+00
1.919000000000000e+03	1.175533e+00
1.920000000000000e+03	1.216872e+00
1.921000000000000e+03	1.182792e+00
1.922000000000000e+03	1.236217e+00
1.923000000000000e+03	1.216455e+00
1.924000000000000e+03	1.231214e+00
1.925000000000000e+03	1.208020e+00
1.926000000000000e+03	1.231009e+00
1.927000000000000e+03	1.181790e+00
1.928000000000000e+03	1.237872e+00
1.929000000000000e+03	1.227579e+00
1.930000000000000e+03	1.247737e+00
1.931000000000000e+03	1.238824e+00
1.932000000000000e+03	1.205251e+00
1.933000000000000e+03	1.211091e+00
1.934000000000000e+03	1.210521e+00
1.935000000000000e+03	1.191442e+00
1.936000000000000e+03	1.198716e+00
1.937000000000000e+03	1.204897e+00
1.938000000000000e+03	1.216405e+00
1.939000000000000e+03	1.188153e+00
1.940000000000000e+03	1.183613e+00
1.941000000000000e+03	1.221743e+00
1.942000000000000e+03	1.236567e+00
1.943000000000000e+03	1.226467e+00
1.944000000000000e+03	1.202792e+00
1.945000000000000e+03	1.237875e+00
1.946000000000000e+03	1.196614e+00
1.947000000000000e+03	1.168655e+00
1.948000000000000e+03	1.167706e+00
1.949000000000000e+03	1.198633e+00
1.950000000000000e+03	1.207379e+00
1.951000000000000e+03	1.215987e+00
1.952000000000000e+03	1.202686e+00
1.953000000000000e+03	1.167266e+00
1.954000000000000e+03	1.185636e+00
1.955000000000000e+03	1.193996e+00
1.956000000000000e+03	1.201801e+00
1.957000000000000e+03	1.199628e+00
1.958000000000000e+03	1.204228e+00
1.959000000000000e+03	1.203187e+00
1.960000000000000e+03	1.178589e+00
1.961000000000000e+03	1.218422e+00
1.962000000000000e+03	1.199188e+00
1.963000000000000e+03	1.206733e+00
1.964000000000000e+03	1.192700e+00
1.965000000000000e+03	1.245083e+00
1.966000000000000e+03	1.227514e+00
1.967000000000000e+03	1.243660e+00
1.968000000000000e+03	1.212428e+00
1.969000000000000e+03	1.183583e+00
1.970000000000000e+03	1.252909e+00
1.971000000000000e+03	1.210235e+00
1.972000000000000e+03	1.196958e+00
1.973000000000000e+03	1.192665e+00
1.974000000000000e+03	1.179732e+00
1.975000000000000e+03	1.201183e+00
1.976000000000000e+03	1.221254e+00
1.977000000000000e+03	1.206217e+00
1.978000000000000e+03	1.207380e+00
1.979000000000000e+03	1.224735e+00
1.980000000000000e+03	1.203467e+00
1.981000000000000e+03	1.221256e+00
1.982000000000000e+03	1.195232e+00
1.983000000000000e+03	1.250958e+00
1.984000000000000e+03	1.213099e+00
1.985000000000000e+03	1.204560e+00
1.986000000000000e+03	1.185050e+00
1.987000000000000e+03	1.218959e+00
1.988000000000000e+03	1.239055e+00
1.989000000000000e+03	1.200995e+00
1.990000000000000e+03	1.212720e+00
1.991000000000000e+03	1.186784e+00
1.992000000000000e+03	1.209042e+00
1.993000000000000e+03	1.223597e+00
1.994000000000000e+03	1.227791e+00
1.995000000000000e+03	1.224952e+00
1.996000000000000e+03	1.183343e+00
1.997000000000000e+03	1.201162e+00
1.998000000000000e+03	1.197112e+00
1.999000000000000e+03	1.157382e+00
2.000000000000000e+03	1.233738e+00
2.001000000000000e+03	1.214368e+00
2.002000000000000e+03	1.189590e+00
2.003000000000000e+03	1.236300e+00
2.004000000000000e+03	1.189555e+00
2.005000000000000e+03	1.206937e+00
2.006000000000000e+03	1.211377e+00
2.007000000000000e+03	1.223550e+00
2.008000000000000e+03	1.206134e+00
2.009000000000000e+03	1.186719e+00
2.010000000000000e+03	1.239970e+00
2.011000000000000e+03	1.240106e+00
2.012000000000000e+03	1.204895e+00
2.013000000000000e+03	1.201224e+00
2.014000000000000e+03	1.210441e+00
2.015000000000000e+03	1.195801e+00
2.016000000000000e+03	1.201523e+00
2.017000000000000e+03	1.248220e+00
2.018000000000000e+03	1.198430e+00
2.019000000000000e+03	1.241504e+00
2.020000000000000e+03	1.208251e+00
2.021000000000000e+03	1.181758e+00
2.022000000000000e+03	1.202798e+00
2.023000000000000e+03	1.202384e+00
2.024000000000000e+03	1.200660e+00
2.025000000000000e+03	1.186071e+00
2.026000000000000e+03	1.184218e+00
2.027000000000000e+03	1.224649e+00
2.028000000000000e+03	1.226982e+00
2.029000000000000e+03	1.240036e+00
2.030000000000000e+03	1.181129e+00
2.031000000000000e+03	1.202883e+00
2.032000000000000e+03	1.205962e+00
2.033000000000000e+03	1.191856e+00
2.034000000000000e+03	1.186645e+00
2.035000000000000e+03	1.205642e+00
2.036000000000000e+03	1.210120e+00
2.037000000000000e+03	1.202111e+00
2.038000000000000e+03	1.234063e+00
2.039000000000000e+03	1.195637e+00
2.040000000000000e+03	1.182709e+00
2.041000000000000e+03	1.208626e+00
2.042000000000000e+03	1.220581e+00
2.043000000000000e+03	1.209110e+00
2.044000000000000e+03	1.240882e+00
2.045000000000000e+03	1.217265e+00
2.046000000000000e+03	1.227578e+00
2.047000000000000e+03	1.222014e+00
2.048000000000000e+03	1.173364e+00
2.049000000000000e+03	1.204681e+00
2.050000000000000e+03	1.199728e+00
2.051000000000000e+03	1.210303e+00
2.052000000000000e+03	1.207036e+00
2.053000000000000e+03	1.194520e+00
2.054000000000000e+03	1.242625e+00
2.055000000000000e+03	1.229476e+00
2.056000000000000e+03	1.222061e+00
2.057000000000000e+03	1.184335e+00
2.058000000000000e+03	1.220729e+00
2.059000000000000e+03	1.201196e+00
2.060000000000000e+03	1.216351e+00
2.061000000000000e+03	1.227041e+00
2.062000000000000e+03	1.197344e+00
2.063000000000000e+03	1.221510e+00
2.064000000000000e+03	1.197655e+00
2.065000000000000e+03	1.197462e+00
2.066000000000000e+03	1.235330e+00
2.067000000000000e+03	1.221375e+00
2.068000000000000e+03	1.169640e+00
2.069000000000000e+03	1.211609e+00
2.070000000000000e+03	1.195452e+00
2.071000000000000e+03	1.166415e+00
2.072000000000000e+03	1.186806e+00
2.073000000000000e+03	1.191255e+00
2.074000000000000e+03	1.211064e+00
2.075000000000000e+03	1.200460e+00
2.076000000000000e+03	1.173589e+00
2.077000000000000e+03	1.236797e+00
2.078000000000000e+03	1.233704e+00
2.079000000000000e+03	1.186226e+00
2.080000000000000e+03	1.250981e+00
2.081000000000000e+03	1.229991e+00
2.082000000000000e+03	1.201797e+00
2.083000000000000e+03	1.221462e+00
2.084000000000000e+03	1.173279e+00
2.085000000000000e+03	1.228089e+00
2.086000000000000e+03	1.221059e+00
2.087000000000000e+03	1.171381e+00
2.088000000000000e+03	1.188584e+00
2.089000000000000e+03	1.203878e+00
2.090000000000000e+03	1.219845e+00
2.091000000000000e+03	1.200662e+00
2.092000000000000e+03	1.200174e+00
2.093000000000000e+03	1.243649e+00
2.094000000000000e+03	1.192891e+00
2.095000000000000e+03	1.215940e+00
2.096000000000000e+03	1.263164e+00
2.097000000000000e+03	1.218045e+00
2.098000000000000e+03	1.191801e+00
2.099000000000000e+03	1.253597e+00
2.100000000000000e+03	1.207287e+00
2.101000000000000e+03	1.201487e+00
2.102000000000000e+03	1.225085e+00
2.103000000000000e+03	1.175222e+00
2.104000000000000e+03	1.214926e+00
2.105000000000000e+03	1.191676e+00
2.106000000000000e+03	1.227010e+00
2.107000000000000e+03	1.216421e+00
2.108000000000000e+03	1.196817e+00
2.109000000000000e+03	1.196327e+00
2.110000000000000e+03	1.206884e+00
2.111000000000000e+03	1.179056e+00
2.112000000000000e+03	1.226142e+00
2.113000000000000e+03	1.220913e+00
2.114000000000000e+03	1.203886e+00
2.115000000000000e+03	1.223272e+00
2.116000000000000e+03	1.199077e+00
2.117000000000000e+03	1.178302e+00
2.118000000000000e+03	1.186780e+00
2.119000000000000e+03	1.231276e+00
2.120000000000000e+03	1.216666e+00
2.121000000000000e+03	1.213594e+00
2.122000000000000e+03	1.195765e+00
2.123000000000000e+03	1.220624e+00
2.124000000000000e+03	1.185022e+00
2.125000000000000e+03	1.230211e+00
2.126000000000000e+03	1.227319e+00
2.127000000000000e+03	1.204352e+00
2.128000000000000e+03	1.195143e+00
2.129000000000000e+03	1.171826e+00
2.130000000000000e+03	1.232659e+00
2.131000000000000e+03	1.229348e+00
2.132000000000000e+03	1.176863e+00
2.133000000000000e+03	1.207471e+00
2.134000000000000e+03	1.200972e+00
2.135000000000000e+03	1.201939e+00
2.136000000000000e+03	1.183239e+00
2.137000000000000e+03	1.220848e+00
2.138000000000000e+03	1.216440e+00
2.139000000000000e+03	1.208307e+00
2.140000000000000e+03	1.246454e+00
2.141000000000000e+03	1.222376e+00
2.142000000000000e+03	1.205162e+00
2.143000000000000e+03	1.176684e+00
2.144000000000000e+03	1.180780e+00
2.145000000000000e+03	1.226024e+00
2.146000000000000e+03	1.212039e+00
2.147000000000000e+03	1.220803e+00
2.148000000000000e+03	1.224542e+00
2.149000000000000e+03	1.170761e+00
2.150000000000000e+03	1.225825e+00
2.151000000000000e+03	1.228781e+00
2.152000000000000e+03	1.224645e+00
2.153000000000000e+03	1.221969e+00
2.154000000000000e+03	1.233938e+00
2.155000000000000e+03	1.191424e+00
2.156000000000000e+03	1.173427e+00
2.157000000000000e+03	1.175087e+00
2.158000000000000e+03	1.204732e+00
2.159000000000000e+03	1.231472e+00
2.160000000000000e+03	1.185344e+00
2.161000000000000e+03	1.227138e+00
2.162000000000000e+03	1.209484e+00
2.163000000000000e+03	1.195903e+00
2.164000000000000e+03	1.211313e+00
2.165000000000000e+03	1.209792e+00
2.166000000000000e+03	1.209754e+00
2.167000000000000e+03	1.247956e+00
2.168000000000000e+03	1.235576e+00
2.169000000000000e+03	1.215581e+00
2.170000000000000e+03	1.218330e+00
2.171000000000000e+03	1.174204e+00
2.172000000000000e+03	1.209191e+00
2.173000000000000e+03	1.213225e+00
2.174000000000000e+03	1.249685e+00
2.175000000000000e+03	1.205312e+00
2.176000000000000e+03	1.229416e+00
2.177000000000000e+03	1.239711e+00
2.178000000000000e+03	1.205233e+00
2.179000000000000e+03	1.209044e+00
2.180000000000000e+03	1.202871e+00
2.181000000000000e+03	1.212574e+00
2.182000000000000e+03	1.231751e+00
2.183000000000000e+03	1.208372e+00
2.184000000000000e+03	1.211578e+00
2.185000000000000e+03	1.216045e+00
2.186000000000000e+03	1.258146e+00
2.187000000000000e+03	1.185935e+00
2.188000000000000e+03	1.193648e+00
2.189000000000000e+03	1.225632e+00
2.190000000000000e+03	1.257459e+00
2.191000000000000e+03	1.229013e+00
2.192000000000000e+03	1.240565e+00
2.193000000000000e+03	1.170874e+00
2.194000000000000e+03	1.215411e+00
2.195000000000000e+03	1.180258e+00
2.196000000000000e+03	1.208205e+00
2.197000000000000e+03	1.204092e+00
2.198000000000000e+03	1.197151e+00
2.199000000000000e+03	1.211542e+00
2.200000000000000e+03	1.210463e+00
2.201000000000000e+03	1.170161e+00
2.202000000000000e+03	1.226645e+00
2.203000000000000e+03	1.203868e+00
2.204000000000000e+03	1.231311e+00
2.205000000000000e+03	1.178374e+00
2.206000000000000e+03	1.207760e+00
2.207000000000000e+03	1.235657e+00
2.208000000000000e+03	1.192290e+00
2.209000000000000e+03	1.221965e+00
2.210000000000000e+03	1.197383e+00
2.211000000000000e+03	1.210559e+00
2.212000000000000e+03	1.192436e+00
2.213000000000000e+03	1.250308e+00
2.214000000000000e+03	1.181733e+00
2.215000000000000e+03	1.214766e+00
2.216000000000000e+03	1.228192e+00
2.217000000000000e+03	1.229572e+00
2.218000000000000e+03	1.189563e+00
2.219000000000000e+03	1.220451e+00
2.220000000000000e+03	1.203951e+00
2.221000000000000e+03	1.209886e+00
2.222000000000000e+03	1.188128e+00
2.223000000000000e+03	1.239205e+00
2.224000000000000e+03	1.202454e+00
2.225000000000000e+03	1.212195e+00
2.226000000000000e+03	1.215132e+00
2.227000000000000e+03	1.222500e+00
2.228000000000000e+03	1.165569e+00
2.229000000000000e+03	1.217008e+00
2.230000000000000e+03	1.204355e+00
2.231000000000000e+03	1.215085e+00
2.232000000000000e+03	1.187584e+00
2.233000000000000e+03	1.227377e+00
2.234000000000000e+03	1.210598e+00
